"unique_ter_id","transect","nvisits","sp_name","sp_english","sp_code","pop_den","imperv","tcd","light","noise","veg_pca1","veg_pca2","ndvi","glcm","glcm_hmg"
"BE4_T_6_Stvulg","be4",2,"Sturnus vulgaris","Common Starling","Stvulg",27.4844946344383,16.4727198779583,41.13,2.91189885139465,41.2557664489746,-1619.47293346167,-31.6562558346987,0.414094928912818,0.747217186689377,0.478143303208053
"BE4_T_6_Syatri","be4",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",0,0,86.98,2.7811089515686,40.0461498260498,-1463.69201248169,-2364.06685340881,0.632772186398506,0.883123437166214,0.818569997102022
"BE4_T_6_Trtrog","be4",3,"Troglodytes troglodytes","Eurasian wren","Trtrog",0,0,86.03,2.70026540756226,36.0288443374634,-2257.19959320068,-254.613060054779,0.492817669436336,0.794842186272144,0.709649999961257
"BE4_T_6_Tumeru","be4",3,"Turdus merula","Common Blackbird","Tumeru",0,0,82.3,1.88158612251282,39.5831388092041,-2098.24677215576,-706.006167322397,0.526419361010194,0.811906248927116,0.80199999794364
"BE4_T_6_Tuphil","be4",2,"Turdus philomelos","Song Thrush","Tuphil",0,0,82.3,1.88158612251282,39.5831388092041,-2098.24677215576,-706.006167322397,0.526419361010194,0.811906248927116,0.80199999794364
"BE4_T_7_Cebrac","be4",1,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",0,0,84.71,2.27060723304749,36.4549633026123,-1937.08092178345,-758.674547925889,0.528839843422174,0.816778124570847,0.706540000662208
"BE4_T_7_Copalu","be4",3,"Columba palumbus","Common Wood Pigeon","Copalu",31.4376914305612,21.3069811438024,25.67,2.2579493522644,42.3967956542969,-1841.33847864628,455.836560824513,0.369629187462851,0.716451562196016,0.447304321303964
"BE4_T_7_Demajo","be4",3,"Dendrocopos major","Great Spotted Woodpecker","Demajo",0,0,86.43,1.66249239444733,43.8510269165039,-1542.93126846313,-1989.31192581177,0.621498911380768,0.875318752378225,0.822499996572733
"BE4_T_7_Errube","be4",2,"Erithacus rubecula","European Robin","Errube",0,0,82.76,1.97417594194412,37.877349357605,-1950.16923461914,-1245.62445139527,0.575014767199755,0.843371877074242,0.730340000167489
"BE4_T_7_Fihypo","be4",2,"Ficedula hypoleuca","European pied flycatcher","Fihypo",0,0,88.67,2.22985148429871,37.2446673202515,-1715.5574005127,-1638.92138005733,0.596160001158714,0.859189062416553,0.771469998210669
"BE4_T_7_Frcoel","be4",4,"Fringilla coelebs","Common Chaffinch","Frcoel",0,0,87.81,1.87544298171997,39.8384035491943,-1696.40359596252,-1695.02312154293,0.594469822645187,0.858682813197374,0.795529996901751
"BE4_T_7_Pacaer","be4",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",34.5754256937653,42.114211769104,14.42,2.04904556274414,46.3709211349487,-953.476131811365,778.817249237299,0.286847847714089,0.656868750303984,0.471537525728345
"BE4_T_7_Pamajo","be4",3,"Parus major","Great Tit","Pamajo",29.433512493968,19.2144897070527,29.69,2.2579493522644,42.1255003356934,-1970.10694007635,-186.541380922794,0.451137604080141,0.769278125166893,0.522975260019302
"BE4_T_7_Pamont","be4",1,"Passer montanus","Eurasian Tree Sparrow","Pamont",37.2884367965162,28.1224139881134,21.39,2.62478713989258,44.5801573181152,-931.521958312988,76.013561847508,0.356267850138247,0.699593749344349,0.461645303703845
"BE4_T_7_Phphoe","be4",1,"Phoenicurus phoenicurus","Common Redstart","Phphoe",29.433512493968,19.2144897070527,29.69,2.2579493522644,42.1255003356934,-1970.10694007635,-186.541380922794,0.451137604080141,0.769278125166893,0.522975260019302
"BE4_T_7_Reigni","be4",2,"Regulus ignicapilla","Common firecrest","Reigni",33.9339766735211,13.1938771034777,43.3,2.76872253417969,44.5323075866699,-1383.93967135906,100.891059227735,0.381392699033022,0.720003124028444,0.436327783204615
"BE4_T_7_Sieuro","be4",6,"Sitta europaea","Eurasian Nuthatch","Sieuro",0,0,84.25,1.89080083370209,38.5639758300781,-1640.64529744208,-1568.08737605095,0.587444010153413,0.854368750303984,0.73410000026226
"BE4_T_7_Stvulg","be4",12,"Sturnus vulgaris","Common Starling","Stvulg",29.7318899345119,15.6283256292343,41.4,2.76872253417969,46.1619966888428,-1585.95203928679,362.053190585896,0.372274186974391,0.715928124189377,0.496641712747514
"BE4_T_7_Syatri","be4",3,"Sylvia atricapilla","Eurasian Blackcap","Syatri",0,0,86.16,2.7811089515686,38.8674509429932,-1499.58381164551,-2144.56502975464,0.622852006107569,0.874098437428474,0.784069999307394
"BE4_T_7_Trtrog","be4",3,"Troglodytes troglodytes","Eurasian wren","Trtrog",0,0,85.19,2.6143337726593,35.9479279708862,-2082.14205444336,-455.044314454794,0.49601398140192,0.796954687535763,0.735149999186397
"BE4_T_7_Tumeru","be4",3,"Turdus merula","Common Blackbird","Tumeru",0,0,84.27,2.2579493522644,39.3187836456299,-2296.41821411133,-569.335981311798,0.522398006096482,0.812896873652935,0.708520000874996
"BE4_T_7_Tuphil","be4",2,"Turdus philomelos","Song Thrush","Tuphil",0,0,81.94,2.16871786117554,37.4536835861206,-1862.10136779785,-1014.36405389547,0.546507824882865,0.824820312559605,0.71205000013113
"BE4_T_8_Cebrac","be4",1,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",0,0,87.85,2.27060723304749,37.0740043258667,-1564.81012649536,-1780.87464259386,0.598445741608739,0.861203125119209,0.727780000418425
"BE4_T_8_Copalu","be4",2,"Columba palumbus","Common Wood Pigeon","Copalu",29.3178535383195,30.129005676508,24.93,2.7811089515686,42.9872150802612,-1025.40790784717,381.255730221272,0.334884122619405,0.692978123277426,0.47134995572269
"BE4_T_8_Demajo","be4",4,"Dendrocopos major","Great Spotted Woodpecker","Demajo",0,0,81.6,1.6589103937149,41.6762251663208,-1332.30803939819,-2355.84549690247,0.634432730525732,0.885164062827826,0.827549996078014
"BE4_T_8_Errube","be4",2,"Erithacus rubecula","European Robin","Errube",0,0,86.16,2.7811089515686,38.8674509429932,-1499.58381164551,-2144.56502975464,0.622852006107569,0.874098437428474,0.784069999307394
"BE4_T_8_Frcoel","be4",3,"Fringilla coelebs","Common Chaffinch","Frcoel",0,0.0307322573661804,84.98,1.89080083370209,39.6297064971924,-1775.95417984009,-1509.71364012718,0.58916148647666,0.854254687130451,0.800729997307062
"BE4_T_8_Pacaer","be4",5,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",36.5126608423889,36.5180691099167,15,2.04904556274414,44.0450414657593,-716.40477648735,696.129923534691,0.283471696339548,0.661810936033726,0.416408546827734
"BE4_T_8_Pamajo","be4",4,"Parus major","Great Tit","Pamajo",0,0,82.3,1.88158612251282,39.5831388092041,-2098.24677215576,-706.006167322397,0.526419361010194,0.811906248927116,0.80199999794364
"BE4_T_8_Reigni","be4",2,"Regulus ignicapilla","Common firecrest","Reigni",37.6489526554942,36.9397754955292,20.4,2.04904556274414,43.9193537902832,-815.378938199282,546.167449549437,0.306901970412582,0.671250000745058,0.437223801761866
"BE4_T_8_Sieuro","be4",4,"Sitta europaea","Eurasian Nuthatch","Sieuro",0,0,82.76,1.97417594194412,37.877349357605,-1950.16923461914,-1245.62445139527,0.575014767199755,0.843371877074242,0.730340000167489
"BE4_T_8_Stvulg","be4",12,"Sturnus vulgaris","Common Starling","Stvulg",41.1356438100338,24.2271196436882,31.35,2.62478713989258,46.379393081665,-1381.03620849967,472.67054533124,0.340686049163341,0.692149999290705,0.447005665041506
"BE4_T_8_Syatri","be4",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",0,0,78.88,2.14671840667725,37.7844785690308,-1816.6831611824,-1572.10588244438,0.597439695969224,0.857789063006639,0.739329999685287
"BE4_T_8_Trtrog","be4",2,"Troglodytes troglodytes","Eurasian wren","Trtrog",0,0,84.71,2.27060723304749,36.4549633026123,-1937.08092178345,-758.674547925889,0.528839843422174,0.816778124570847,0.706540000662208
"BE4_T_8_Tumeru","be4",4,"Turdus merula","Common Blackbird","Tumeru",0,0,81.1,2.26174671649933,38.3216890335083,-1891.78032165527,-1124.07985254347,0.564165571331978,0.837348438054323,0.784249998629093
"BE4_T_8_Tuphil","be4",2,"Turdus philomelos","Song Thrush","Tuphil",0,0,78.88,2.14671840667725,37.7844785690308,-1816.6831611824,-1572.10588244438,0.597439695969224,0.857789063006639,0.739329999685287
"BE4_T_9_Cebrac","be4",1,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",0,0,84.71,2.27060723304749,36.4549633026123,-1937.08092178345,-758.674547925889,0.528839843422174,0.816778124570847,0.706540000662208
"BE4_T_9_Copalu","be4",2,"Columba palumbus","Common Wood Pigeon","Copalu",0,0.0173451995849609,77.89,2.2579493522644,40.9644719696045,-1987.99183582306,-1250.38171456814,0.575188230574131,0.84446406185627,0.712670002281666
"BE4_T_9_Demajo","be4",2,"Dendrocopos major","Great Spotted Woodpecker","Demajo",0,0,85.5,1.89080083370209,41.7591007995605,-1432.38711502075,-1668.35237651825,0.587296636998653,0.853684375584125,0.804699996858835
"BE4_T_9_Errube","be4",2,"Erithacus rubecula","European Robin","Errube",0,0,80.71,2.2579493522644,38.3389026641846,-1712.76203381538,-1668.1364680171,0.592141522318125,0.857493750005961,0.750579998716712
"BE4_T_9_Frcoel","be4",2,"Fringilla coelebs","Common Chaffinch","Frcoel",0,0,87.13,1.89080083370209,38.5579946517944,-2010.11131958008,-1110.79870506763,0.561130599975586,0.835240625441074,0.771979998201132
"BE4_T_9_Pacaer","be4",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",29.433512493968,19.2144897070527,29.69,2.2579493522644,42.1255003356934,-1970.10694007635,-186.541380922794,0.451137604080141,0.769278125166893,0.522975260019302
"BE4_T_9_Pamajo","be4",3,"Parus major","Great Tit","Pamajo",0,0,78.88,2.14671840667725,37.7844785690308,-1816.6831611824,-1572.10588244438,0.597439695969224,0.857789063006639,0.739329999685287
"BE4_T_9_Reigni","be4",4,"Regulus ignicapilla","Common firecrest","Reigni",34.5754256937653,42.114211769104,14.42,2.04904556274414,46.3709211349487,-953.476131811365,778.817249237299,0.286847847714089,0.656868750303984,0.471537525728345
"BE4_T_9_Sieuro","be4",1,"Sitta europaea","Eurasian Nuthatch","Sieuro",29.7318899345119,15.6283256292343,41.4,2.76872253417969,46.1619966888428,-1585.95203928679,362.053190585896,0.372274186974391,0.715928124189377,0.496641712747514
"BE4_T_9_Syatri","be4",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",0,0,78.88,2.14671840667725,37.7844785690308,-1816.6831611824,-1572.10588244438,0.597439695969224,0.857789063006639,0.739329999685287
"BE4_T_9_Trtrog","be4",1,"Troglodytes troglodytes","Eurasian wren","Trtrog",0,0,92.15,2.27060723304749,36.0836606216431,-1916.50329437256,-1027.41915195823,0.549093923196197,0.827528124749661,0.772659998685122
"BE4_T_9_Tumeru","be4",2,"Turdus merula","Common Blackbird","Tumeru",0,0,86.19,1.89080083370209,42.3366703796387,-1411.38565778732,-1897.87875659943,0.602401596978307,0.863020314276218,0.790549995154142
"BE4_T_9_Tuphil","be4",2,"Turdus philomelos","Song Thrush","Tuphil",0,0,84.05,2.26174671649933,37.7903988647461,-2031.20716583252,-1149.62163175941,0.570281176492572,0.84272968813777,0.717789999842644
"BE5_T_10_Copalu","be5",6,"Columba palumbus","Common Wood Pigeon","Copalu",11.6159515753388,87.1475634384155,0,26.3195114135742,75.1602552032471,2763.86741406322,2085.6241268158,0.0648819753160933,0.514326562657952,0.496378237009048
"BE5_T_10_Pipica","be5",4,"Pica pica","Eurasian Magpie","Pipica",174.786851219833,51.9002056312561,15.79,20.7413654327393,64.1494255828857,-484.230592594147,1223.53624707252,0.223164991215162,0.615551563873887,0.374625005349517
"BE5_T_10_Tumeru","be5",4,"Turdus merula","Common Blackbird","Tumeru",93.7242967094062,39.0381666588783,24.45,18.5548191070557,71.8587577056885,-695.558781353328,572.869264042974,0.29254725538718,0.65735468775034,0.449477387443185
"BE5_T_11_Copalu","be5",2,"Columba palumbus","Common Wood Pigeon","Copalu",47.9702949412167,90.7334788513184,0,27.1684131622314,75.8284243774414,1919.97924995899,2278.08780808449,0.0290793158212182,0.488385937511921,0.54557805351913
"BE5_T_11_Tumeru","be5",3,"Turdus merula","Common Blackbird","Tumeru",11.6159515753388,87.1475634384155,0,26.3195114135742,75.1602552032471,2763.86741406322,2085.6241268158,0.0648819753160933,0.514326562657952,0.496378237009048
"BE5_T_1_Chchlo","be5",2,"Chloris chloris","European greenfinch","Chchlo",5.20619350718334,59.4892944812775,10.81,17.7815258026123,69.4035017395019,133.361669707894,1255.91411318637,0.209398945116845,0.605640626251698,0.552279965057969
"BE5_T_1_Cocorn","be5",4,"Corvus corone","Hooded Crow","Cocorn",144.23565989919,71.299600982666,8.83,14.0184749603271,60.521914100647,-422.283269588947,1431.57876288891,0.146299830563366,0.564610938504338,0.430580254271626
"BE5_T_1_Coglan","be5",2,"Garrulus glandarius","Eurasian Jay","Coglan",14.6617884915322,73.1170500946045,4.17,19.7843830108643,70.6881439971924,1267.13719697237,1422.53024336934,0.128049161198142,0.551403125673532,0.490899605154991
"BE5_T_1_Colivi","be5",2,"Columba livia","Feral pigeons","Colivi",95.2251438498497,55.3404049921036,21.69,21.0304307937622,70.9049391937256,-805.527463491559,1190.01993674755,0.213775867234071,0.604039061963558,0.44492359880358
"BE5_T_1_Comone","be5",2,"Coloeus monedula","Western Jackdaw","Comone",188.01358262077,67.0810431480408,7.98,13.6933116912842,59.6795948791504,-41.2680868029594,774.880958259106,0.214553466119651,0.605995312780142,0.360742777250707
"BE5_T_1_Copalu","be5",2,"Columba palumbus","Common Wood Pigeon","Copalu",148.598820511252,50.4271975231171,12.81,13.6933116912842,58.5000214767456,-336.306340971589,945.177838255167,0.237924179008842,0.627326562777162,0.368511302359402
"BE5_T_1_Demajo","be5",1,"Dendrocopos major","Great Spotted Woodpecker","Demajo",15.3570713028312,69.1849448394775,3.03,19.7843830108643,70.2238798522949,960.582573471069,1186.19312888265,0.178936272754363,0.588965625911951,0.454773214124143
"BE5_T_1_Deurbi","be5",1,"Delichon urbicum","Common House Martin","Deurbi",205.713648200035,60.6666838240623,16.64,14.9570706939697,61.1784071731567,-550.804937857389,1646.25767568588,0.164856415116519,0.581223438903689,0.439956205561757
"BE5_T_1_Errube","be5",1,"Erithacus rubecula","European Robin","Errube",101.495371007826,57.2304831695557,6.86,21.2822113037109,63.0490710449219,-327.9548482728,1349.95502139971,0.193916829747322,0.598895312398672,0.405298857577145
"BE5_T_1_Lumega","be5",2,"Luscinia megarhynchos","Nightingale","Lumega",42.1177577056224,55.1928183364868,12.26,18.5548191070557,71.4205693054199,-0.564736216068268,830.05517408371,0.247042105383152,0.629253125488758,0.501989889591932
"BE5_T_1_Pacaer","be5",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",150.928161227144,92.7932883071899,0.98,23.6366920471191,73.6737652587891,1440.71555400133,2845.1772089386,-0.0310258440516191,0.45338593788445,0.615981094688177
"BE5_T_1_Pamajo","be5",3,"Parus major","Great Tit","Pamajo",119.893747989088,62.0365215206146,7.66,13.6933116912842,58.3977619552612,-245.242859878018,887.891350381374,0.233172699813149,0.626707813441753,0.37511794898659
"BE5_T_1_Pipica","be5",4,"Pica pica","Eurasian Magpie","Pipica",11.6159515753388,87.1475634384155,0,26.3195114135742,75.1602552032471,2763.86741406322,2085.6241268158,0.0648819753160933,0.514326562657952,0.496378237009048
"BE5_T_1_Seseri","be5",1,"Serinus serinus","European Serin","Seseri",47.9702949412167,90.7334788513184,0,27.1684131622314,75.8284243774414,1919.97924995899,2278.08780808449,0.0290793158212182,0.488385937511921,0.54557805351913
"BE5_T_1_Stvulg","be5",4,"Sturnus vulgaris","Common Starling","Stvulg",112.279597321525,68.6181632137299,2.47,18.5548191070557,70.5623812866211,-295.55186540246,1590.46871442795,0.151584589385454,0.574132812023163,0.450788642577827
"BE5_T_1_Tumeru","be5",2,"Turdus merula","Common Blackbird","Tumeru",148.598820511252,50.4271975231171,12.81,13.6933116912842,58.5000214767456,-336.306340971589,945.177838255167,0.237924179008842,0.627326562777162,0.368511302359402
"BE5_T_2_Chchlo","be5",2,"Chloris chloris","European greenfinch","Chchlo",10.253600132186,86.8822605895996,0.5,22.3349756622314,71.9518972015381,2620.2469376874,1749.98751966476,0.0845247568267223,0.527795312702656,0.50015009175986
"BE5_T_2_Cocorn","be5",5,"Corvus corone","Hooded Crow","Cocorn",148.598820511252,50.4271975231171,12.81,13.6933116912842,58.5000214767456,-336.306340971589,945.177838255167,0.237924179008842,0.627326562777162,0.368511302359402
"BE5_T_2_Coglan","be5",1,"Garrulus glandarius","Eurasian Jay","Coglan",16.7958932062611,90.3251082038879,0,27.1684131622314,75.0742172241211,2962.32469895571,1909.27030934662,0.0472944322828971,0.500817186683416,0.530695792175829
"BE5_T_2_Colivi","be5",5,"Columba livia","Feral pigeons","Colivi",30.3024618923664,99.5145217895508,0,23.3991784286499,77.2422032928467,1056.20682896554,3205.00941177368,-0.0766319070241298,0.425371875166893,0.687990193963051
"BE5_T_2_Copalu","be5",4,"Columba palumbus","Common Wood Pigeon","Copalu",116.170070812106,45.3514153313637,22.83,13.6933116912842,59.5196937942505,-594.716414514184,-126.120886176229,0.350468280211499,0.69819687448442,0.457237735241652
"BE5_T_2_Errube","be5",1,"Erithacus rubecula","European Robin","Errube",232.009572193027,51.235885682106,20.68,17.7815258026123,69.9043209838867,-595.766371921897,1353.96068192244,0.203171395142999,0.598560938313603,0.416865712292492
"BE5_T_2_Pacaer","be5",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",174.786851219833,51.9002056312561,15.79,20.7413654327393,64.1494255828857,-484.230592594147,1223.53624707252,0.223164991215162,0.615551563873887,0.374625005349517
"BE5_T_2_Pamajo","be5",1,"Parus major","Great Tit","Pamajo",144.23565989919,71.299600982666,8.83,14.0184749603271,60.521914100647,-422.283269588947,1431.57876288891,0.146299830563366,0.564610938504338,0.430580254271626
"BE5_T_2_Pipica","be5",4,"Pica pica","Eurasian Magpie","Pipica",14.6617884915322,73.1170500946045,4.17,19.7843830108643,70.6881439971924,1267.13719697237,1422.53024336934,0.128049161198142,0.551403125673532,0.490899605154991
"BE5_T_2_Seseri","be5",1,"Serinus serinus","European Serin","Seseri",14.6617884915322,73.1170500946045,4.17,19.7843830108643,70.6881439971924,1267.13719697237,1422.53024336934,0.128049161198142,0.551403125673532,0.490899605154991
"BE5_T_2_Stvulg","be5",2,"Sturnus vulgaris","Common Starling","Stvulg",14.6617884915322,73.1170500946045,4.17,19.7843830108643,70.6881439971924,1267.13719697237,1422.53024336934,0.128049161198142,0.551403125673532,0.490899605154991
"BE5_T_2_Tumeru","be5",3,"Turdus merula","Common Blackbird","Tumeru",144.23565989919,71.299600982666,8.83,14.0184749603271,60.521914100647,-422.283269588947,1431.57876288891,0.146299830563366,0.564610938504338,0.430580254271626
"BE5_T_3_Chchlo","be5",1,"Chloris chloris","European greenfinch","Chchlo",134.277669906616,59.2758745956421,4.8,20.7413654327393,62.863807258606,-278.276893692017,1512.19079478264,0.175465628307429,0.585731250420213,0.385774084292352
"BE5_T_3_Cocorn","be5",4,"Corvus corone","Hooded Crow","Cocorn",211.463443860412,54.8692617511749,15.8,14.5303735733032,60.1837091827393,-560.86310393095,1474.23096628606,0.183743527184997,0.593357812613249,0.405078784041107
"BE5_T_3_Colivi","be5",6,"Columba livia","Feral pigeons","Colivi",30.3024618923664,99.5145217895508,0,23.3991784286499,77.2422032928467,1056.20682896554,3205.00941177368,-0.0766319070241298,0.425371875166893,0.687990193963051
"BE5_T_3_Copalu","be5",4,"Columba palumbus","Common Wood Pigeon","Copalu",173.943308457732,40.4986424720287,26.03,17.7815258026123,61.975205039978,-923.645761457086,589.846261678934,0.290089925873908,0.657032811641693,0.453471505232155
"BE5_T_3_Pacaer","be5",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",134.277669906616,59.2758745956421,4.8,20.7413654327393,62.863807258606,-278.276893692017,1512.19079478264,0.175465628307429,0.585731250420213,0.385774084292352
"BE5_T_3_Pamajo","be5",1,"Parus major","Great Tit","Pamajo",232.009572193027,51.235885682106,20.68,17.7815258026123,69.9043209838867,-595.766371921897,1353.96068192244,0.203171395142999,0.598560938313603,0.416865712292492
"BE5_T_3_Pipica","be5",3,"Pica pica","Eurasian Magpie","Pipica",42.1177577056224,55.1928183364868,12.26,18.5548191070557,71.4205693054199,-0.564736216068268,830.05517408371,0.247042105383152,0.629253125488758,0.501989889591932
"BE5_T_3_Stvulg","be5",3,"Sturnus vulgaris","Common Starling","Stvulg",11.6159515753388,87.1475634384155,0,26.3195114135742,75.1602552032471,2763.86741406322,2085.6241268158,0.0648819753160933,0.514326562657952,0.496378237009048
"BE5_T_3_Tumeru","be5",2,"Turdus merula","Common Blackbird","Tumeru",187.801792293787,45.5735678195953,17.16,18.5548191070557,62.1743292999268,-325.647789481878,389.354041852951,0.276725256122463,0.649431250840426,0.424903371632099
"BE5_T_4_Chchlo","be5",1,"Chloris chloris","European greenfinch","Chchlo",30.3024618923664,99.5145217895508,0,23.3991784286499,77.2422032928467,1056.20682896554,3205.00941177368,-0.0766319070241298,0.425371875166893,0.687990193963051
"BE5_T_4_Cocorn","be5",2,"Corvus corone","Hooded Crow","Cocorn",245.09885764122,70.6160193490982,5.35,14.3629611968994,59.8858828735352,114.276717987657,1666.79666467667,0.137853936416323,0.563926564827561,0.401365149654448
"BE5_T_4_Colivi","be5",8,"Columba livia","Feral pigeons","Colivi",116.170070812106,45.3514153313637,22.83,13.6933116912842,59.5196937942505,-594.716414514184,-126.120886176229,0.350468280211499,0.69819687448442,0.457237735241652
"BE5_T_4_Copalu","be5",4,"Columba palumbus","Common Wood Pigeon","Copalu",218.60905081965,70.6808936405182,8.26,20.3040561676025,63.9388048553467,-188.321573663801,1659.76850902796,0.153692228979417,0.571121876090765,0.423925423845649
"BE5_T_4_Pacaer","be5",5,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",42.1177577056224,55.1928183364868,12.26,18.5548191070557,71.4205693054199,-0.564736216068268,830.05517408371,0.247042105383152,0.629253125488758,0.501989889591932
"BE5_T_4_Pamajo","be5",2,"Parus major","Great Tit","Pamajo",174.786851219833,51.9002056312561,15.79,20.7413654327393,64.1494255828857,-484.230592594147,1223.53624707252,0.223164991215162,0.615551563873887,0.374625005349517
"BE5_T_4_Pipica","be5",1,"Pica pica","Eurasian Magpie","Pipica",112.279597321525,68.6181632137299,2.47,18.5548191070557,70.5623812866211,-295.55186540246,1590.46871442795,0.151584589385454,0.574132812023163,0.450788642577827
"BE5_T_4_Stvulg","be5",2,"Sturnus vulgaris","Common Starling","Stvulg",116.454432992265,45.1295343923569,21.7,21.2822113037109,67.2116583251953,-702.471794062853,402.748646733463,0.302497151850912,0.666295311748981,0.435073876641691
"BE5_T_4_Tumeru","be5",5,"Turdus merula","Common Blackbird","Tumeru",205.713648200035,60.6666838240623,16.64,14.9570706939697,61.1784071731567,-550.804937857389,1646.25767568588,0.164856415116519,0.581223438903689,0.439956205561757
"BE5_T_5_Cocorn","be5",8,"Corvus corone","Hooded Crow","Cocorn",174.786851219833,51.9002056312561,15.79,20.7413654327393,64.1494255828857,-484.230592594147,1223.53624707252,0.223164991215162,0.615551563873887,0.374625005349517
"BE5_T_5_Colivi","be5",2,"Columba livia","Feral pigeons","Colivi",116.454432992265,45.1295343923569,21.7,21.2822113037109,67.2116583251953,-702.471794062853,402.748646733463,0.302497151850912,0.666295311748981,0.435073876641691
"BE5_T_5_Copalu","be5",3,"Columba palumbus","Common Wood Pigeon","Copalu",134.277669906616,59.2758745956421,4.8,20.7413654327393,62.863807258606,-278.276893692017,1512.19079478264,0.175465628307429,0.585731250420213,0.385774084292352
"BE5_T_5_Pacaer","be5",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",119.893747989088,62.0365215206146,7.66,13.6933116912842,58.3977619552612,-245.242859878018,887.891350381374,0.233172699813149,0.626707813441753,0.37511794898659
"BE5_T_5_Pamajo","be5",2,"Parus major","Great Tit","Pamajo",103.530209466815,31.8727570104599,34.69,21.2822113037109,64.7377740859985,-899.269598355293,473.393404608965,0.314776212436555,0.676079687327147,0.388415724746883
"BE5_T_5_Pipica","be5",2,"Pica pica","Eurasian Magpie","Pipica",122.245483148843,40.7167535331845,23.17,14.1794624328613,60.7734475326538,-332.440615408421,-58.9159341448545,0.330605852827503,0.683893749192357,0.399296030476689
"BE5_T_5_Stvulg","be5",1,"Sturnus vulgaris","Common Starling","Stvulg",101.495371007826,57.2304831695557,6.86,21.2822113037109,63.0490710449219,-327.9548482728,1349.95502139971,0.193916829747322,0.598895312398672,0.405298857577145
"BE5_T_5_Tumeru","be5",5,"Turdus merula","Common Blackbird","Tumeru",155.798326849937,58.4468123817444,9.53,20.7413654327393,62.6433379745483,93.3139095306396,1202.18869076431,0.201341707230895,0.601567186415195,0.415159640349448
"BE5_T_6_Cocorn","be5",3,"Corvus corone","Hooded Crow","Cocorn",134.277669906616,59.2758745956421,4.8,20.7413654327393,62.863807258606,-278.276893692017,1512.19079478264,0.175465628307429,0.585731250420213,0.385774084292352
"BE5_T_6_Colivi","be5",7,"Columba livia","Feral pigeons","Colivi",30.3024618923664,99.5145217895508,0,23.3991784286499,77.2422032928467,1056.20682896554,3205.00941177368,-0.0766319070241298,0.425371875166893,0.687990193963051
"BE5_T_6_Copalu","be5",3,"Columba palumbus","Common Wood Pigeon","Copalu",103.530209466815,31.8727570104599,34.69,21.2822113037109,64.7377740859985,-899.269598355293,473.393404608965,0.314776212436555,0.676079687327147,0.388415724746883
"BE5_T_6_Pamajo","be5",1,"Parus major","Great Tit","Pamajo",11.6159515753388,87.1475634384155,0,26.3195114135742,75.1602552032471,2763.86741406322,2085.6241268158,0.0648819753160933,0.514326562657952,0.496378237009048
"BE5_T_6_Pipica","be5",2,"Pica pica","Eurasian Magpie","Pipica",116.170070812106,45.3514153313637,22.83,13.6933116912842,59.5196937942505,-594.716414514184,-126.120886176229,0.350468280211499,0.69819687448442,0.457237735241652
"BE5_T_6_Tumeru","be5",2,"Turdus merula","Common Blackbird","Tumeru",134.277669906616,59.2758745956421,4.8,20.7413654327393,62.863807258606,-278.276893692017,1512.19079478264,0.175465628307429,0.585731250420213,0.385774084292352
"BE5_T_7_Cocorn","be5",4,"Corvus corone","Hooded Crow","Cocorn",116.454432992265,45.1295343923569,21.7,21.2822113037109,67.2116583251953,-702.471794062853,402.748646733463,0.302497151850912,0.666295311748981,0.435073876641691
"BE5_T_7_Colivi","be5",7,"Columba livia","Feral pigeons","Colivi",30.3024618923664,99.5145217895508,0,23.3991784286499,77.2422032928467,1056.20682896554,3205.00941177368,-0.0766319070241298,0.425371875166893,0.687990193963051
"BE5_T_7_Copalu","be5",3,"Columba palumbus","Common Wood Pigeon","Copalu",116.454432992265,45.1295343923569,21.7,21.2822113037109,67.2116583251953,-702.471794062853,402.748646733463,0.302497151850912,0.666295311748981,0.435073876641691
"BE5_T_7_Pipica","be5",2,"Pica pica","Eurasian Magpie","Pipica",148.598820511252,50.4271975231171,12.81,13.6933116912842,58.5000214767456,-336.306340971589,945.177838255167,0.237924179008842,0.627326562777162,0.368511302359402
"BE5_T_7_Tumeru","be5",5,"Turdus merula","Common Blackbird","Tumeru",101.495371007826,57.2304831695557,6.86,21.2822113037109,63.0490710449219,-327.9548482728,1349.95502139971,0.193916829747322,0.598895312398672,0.405298857577145
"BE5_T_8_Cocorn","be5",2,"Corvus corone","Hooded Crow","Cocorn",30.3024618923664,99.5145217895508,0,23.3991784286499,77.2422032928467,1056.20682896554,3205.00941177368,-0.0766319070241298,0.425371875166893,0.687990193963051
